latitude,longitude,api
3489495.1020067916,-10675196.303043291,42473000720000
3488537.021818113,-10674257.991055395,42473000800000
3488035.02772712,-10674142.218784971,42473000860000
3488549.9891897063,-10675658.946847029,42473000870000
3488558.8480946836,-10674730.876252286,42473000890000
3487616.8855269374,-10676002.701434597,42473000920000
3487188.358502498,-10671944.43807824,42473000960000
3485819.42755547,-10670541.033257809,42473001060000
3485340.9010598725,-10670053.787846606,42473001070000
3484523.545208666,-10670872.320062408,42473001090000
3477644.9577614055,-10672095.721266227,42473001160000
3476894.1527802194,-10670934.102379799,42473001170000
3479708.775342293,-10668981.447191795,42473001300000
3480850.579739298,-10669330.545114921,42473001320000
3478304.080926465,-10668680.995886143,42473001340000
3479748.805421263,-10668690.45804286,42473001380000
3487181.939692631,-10673871.489783362,42473001450000
3486744.954682124,-10674250.421330022,42473001460000
3486859.077707215,-10673350.73720543,42473001510000
3486937.8989279736,-10674709.16895158,42473001520000
3489028.8924106467,-10674742.342159837,42473001580000
3487165.5075540314,-10675181.720189998,42473001610000
3486746.88025904,-10675650.820524203,42473001620000
3485794.910339724,-10673365.097419742,42473001640000
3485284.423790133,-10676790.398151452,42473001700000
3484135.935502606,-10675857.429499114,42473001770000
3483451.486462515,-10674214.019856533,42473001830000
3482018.792285438,-10676266.194669306,42473001850000
3482266.332532965,-10675811.89982738,42473001860000
3482910.5498798187,-10676082.74014848,42473001880000
3482406.2096436764,-10676192.27852742,42473001890000
3478627.8821295975,-10675815.796009557,42473002010000
3479545.5770822754,-10674892.95743088,42473002030000
3475222.6052928898,-10673597.977794481,42473002130000
3474292.9075847226,-10674252.98167831,42473002150000
,,42473002280000
3481262.98357015,-10669987.886708057,42473003260000
3481991.844179931,-10669120.930513758,42473003270000
3484562.8202238064,-10669939.462729562,42473003280000
,,42473042330000
3482910.293213077,-10673048.504787927,42473300030000
3478974.399520253,-10672472.871701036,42473300230000
3482010.836172206,-10674504.22976903,42473300320000
3477163.016217405,-10674485.305455597,42473300430000
3476160.707590179,-10674159.361986551,42473300530000
3483228.17891422,-10675174.707062079,42473300560000
3482177.6589348284,-10670170.339353466,42473300570000
3484798.8578996044,-10671899.242364977,42473300580000
3477618.2754034107,-10675289.81141556,42473300740000
3475268.777715434,-10676923.31362346,42473302880000
3485247.7136983117,-10673680.799495634,42473302980000
3477906.9096253044,-10675188.844637409,42473302990000
3478383.7475803355,-10676060.25361134,42473303010000
3483143.8620759067,-10673866.92568424,42473303030000
3485324.0862103547,-10674709.05763209,42473303070000
3475781.1744927927,-10669793.18891866,42473303080000
3481562.863632232,-10669289.913500784,42473303150000
3490920.0290659154,-10674224.92916663,42473303250000
3485211.3887809236,-10673407.287506754,42473303310000
3473221.8314990206,-10675376.417979397,42473303770000
3488090.6184309255,-10675199.865266997,42473303830000
3483828.8080575676,-10674640.37350627,42473303890000
3480545.712252971,-10670255.05348596,42473304080000
3476751.257233752,-10675260.53438948,42473304090000
3501146.6162958387,-10696666.047954628,42473304460000
3501327.8258028873,-10697135.370927813,42473304470000
3503789.18848843,-10697996.872467062,42473304560000
3487620.4801821657,-10674707.610478709,42473801850000
3486151.120573076,-10671461.088849215,42473802040000
3485787.336968428,-10673463.392530113,42473803140000
3479249.9779725205,-10673507.697687447,42473803310000
3706984.5292236228,-11491526.619318342,42475046970000
3707292.3594877357,-11492121.844635613,42475046980000
3707583.342020611,-11491221.603913568,42475046990000
3705791.564441936,-11492135.982210943,42475047000000
3704494.2122620507,-11445047.726285899,42475107890000
3696603.4682825026,-11475761.664351689,42475109520000
3697547.215972715,-11477649.531596052,42475110940000
3696125.2905949187,-11477211.155441308,42475111410000
3695193.531025806,-11475292.007420031,42475300450000
3696319.6663259743,-11474391.098781044,42475301680000
3697372.012035165,-11478054.845862031,42475302280000
3693835.9626430254,-11476417.11351348,42475302310000
3694121.9257112746,-11473806.448815396,42475302330000
3698913.945225162,-11478498.565352334,42475302350000
3696475.273573631,-11475914.060734585,42475302700000
3692587.775016275,-11474979.978887338,42475303170000
3692711.8833222757,-11472357.62564272,42475303280000
3695281.247584346,-11467641.686734756,42475303740000
3697461.702559409,-11478240.304133693,42475303800000
3693800.4624461816,-11471437.013453862,42475303960000
3706613.9934325097,-11482151.403123222,42475304190000
3691860.8988881577,-11470903.68177347,42475304400000
3696720.4373377804,-11466328.005423903,42475304640000
3691393.345940713,-11468412.908166973,42475304790000
3692304.9798302357,-11469608.034220127,42475305210000
3693422.2351350887,-11468209.750096273,42475305920000
3683104.849747553,-11464338.392164957,42475306030000
3697390.9422947383,-11470947.652972333,42475306110000
3684063.3358486244,-11466917.442127654,42475306380000
3694634.3527727122,-11469746.181708202,42475306760000
3693438.4185345806,-11471023.795504035,42475307670000
3694121.6646739314,-11456587.772618474,42475317070000
3693381.1241763067,-11457904.79351405,42475317080000
3717289.183121883,-11509765.872606857,42475317260000
3682211.6343139466,-11464994.397924202,42475317680000
3696191.996759692,-11507408.7937088,42475317920000
3682633.0674060713,-11464087.032754743,42475318380000
3699108.4959359257,-11493856.870219119,42475318550000
3699372.515350826,-11494862.753137926,42475318730000
3699743.4840321024,-11493904.737600159,42475318740000
3699698.695591993,-11494574.880934734,42475318750000
3698476.674443182,-11494539.815295134,42475318760000
3699048.694112132,-11494453.208731296,42475318780000
3714308.583035385,-11508347.773613641,42475318870000
3680962.8066617297,-11459247.529211998,42475318900000
3707538.132783054,-11492591.835525744,42475319610000
3707826.507879014,-11491695.936263839,42475320260000
3696528.5355703067,-11507439.629207749,42475320310000
3706781.7522465084,-11494930.880666291,42475320520000
3696918.4779023114,-11506788.410186607,42475320560000
3696018.9008904505,-11485798.22964161,42475320620000
3697196.9411635147,-11486725.187041447,42475320630000
3706923.774169526,-11491404.613156432,42475320700000
3706965.584066717,-11490034.158905277,42475321220000
3705938.800628281,-11491688.589177446,42475321310000
3705489.128343777,-11491546.434187703,42475321320000
3706809.842927904,-11492070.415030867,42475321340000
3706388.0975574,-11491831.857362097,42475321610000
3706532.8585731643,-11491384.353009108,42475321660000
3706679.3197988607,-11490934.39962732,42475321670000
3706822.777728558,-11490485.670759933,42475321680000
3696852.551055796,-11508241.240860952,42475321860000
3697336.6321114907,-11507676.517084159,42475321940000
3707455.5544932573,-11493168.359168561,42475322080000
3707292.4901473946,-11493356.043830037,42475322090000
3707417.793404855,-11490180.210077198,42475322370000
3705034.5085028578,-11491401.830169162,42475322600000
3705841.9929620596,-11492106.148587413,42475322610000
3705341.5056740567,-11491994.383818654,42475322620000
3704585.5227351077,-11491257.448789604,42475323190000
3707028.9524656893,-11493083.088438613,42475323210000
3706556.3758680914,-11492852.879731651,42475323560000
3714473.702449212,-11489802.837003406,42475323810000
3706622.4858403285,-11493291.144566907,42475324170000
3709586.959204653,-11498050.498076282,42475325040000
3692308.2423123764,-11484045.39293958,42475327580000
3682861.7843810213,-11464063.989620151,42475327680000
3696080.515428426,-11483928.062196283,42475327810000
3717502.335267593,-11508195.377230745,42475328010000
3697399.036621582,-11477362.438629298,42475328020000
3716474.6625122284,-11508332.968121365,42475329760000
3716810.0621259175,-11508970.82880361,42475329770000
3689199.2308014305,-11511468.170260066,42475330870000
3689617.251399742,-11510248.331279954,42475330880000
3716404.707033897,-11517910.229192274,42475332090000
3698524.722541702,-11477766.97365884,42475333020000
3691292.60843437,-11482907.3737852,42475334230000
3704888.589580025,-11491850.559036551,42475334440000
3704451.757697085,-11491674.896880077,42475334450000
3682701.6559707047,-11463838.345012313,42475336350000
3716150.90932254,-11516171.08478761,42475336810000
3715194.6063381056,-11517004.199856708,42475336990000
3688783.703262272,-11476398.85711699,42475337280000
3689899.8539444054,-11507578.221973788,42475337400000
3704374.9479676113,-11475801.739368375,42475338190000
3707951.6859631855,-11491079.560243316,42475338630000
3695183.3496803483,-11477294.533739911,42475341540000
3706100.279094634,-11481780.820538372,42475344220000
3692766.694962757,-11470472.430066137,42475345860000
3698499.1316830795,-11472908.434483167,42475345930000
3694290.1654406353,-11474084.302264417,42475346150000
3691818.7492286623,-11471171.62778781,42475346170000
3692086.265013662,-11468553.393364353,42475346180000
3693343.0150936064,-11469973.718747385,42475346190000
3692976.5475158845,-11472591.507892877,42475346280000
3691411.483999609,-11468999.673202943,42475346310000
3695588.782637708,-11468025.627658501,42475346360000
3694148.943106692,-11470270.496509839,42475346420000
3707276.1577009624,-11490629.940820003,42475346460000
3707130.211931728,-11491076.331978085,42475346470000
3689148.740516511,-11471115.41144496,42475346480000
3696414.4403028144,-11474625.20367018,42475346570000
3698660.3811016665,-11476742.61170456,42475346660000
3695015.880818476,-11474271.875606403,42475346670000
3697484.810705165,-11469567.62524497,42475346750000
3693357.1102199317,-11468107.558803724,42475346820000
3707835.7851250395,-11490434.575113662,42475346860000
3707112.3118100376,-11492510.01570001,42475346910000
3695194.7057969794,-11473245.621220779,42475346940000
3694909.3702505343,-11468140.843331471,42475346950000
3707449.0214246064,-11491510.477992177,42475347010000
3696782.838698383,-11465469.509510906,42475347020000
3699234.6291277776,-11472308.533747282,42475347060000
3693735.205000479,-11474532.251895368,42475347070000
3695580.036839481,-11466162.807299567,42475347120000
3692627.708781626,-11473181.612513574,42475347220000
3698028.06056374,-11469147.728125697,42475347250000
3694529.020238595,-11474643.794025144,42475347260000
3692532.1811680654,-11468751.319418984,42475347270000
3693025.0960078808,-11470987.060072076,42475347280000
3691041.2902433756,-11468796.292493263,42475347310000
3696204.2676007184,-11469915.053375736,42475347370000
3697129.576754237,-11471229.402603533,42475347440000
3694764.2249913597,-11470235.096911767,42475347480000
3694353.598554486,-11476622.05269603,42475347560000
3706536.124861411,-11492418.733717559,42475347690000
3695862.64677167,-11475943.783038627,42475352790000
3707883.2167890714,-11491398.045306476,42475360010000
3707728.901225845,-11490772.986365672,42475360020000
3707354.1616625693,-11493709.817171779,42475360210000
3707414.265558283,-11490363.998556497,42475361840000
3706950.819930384,-11490444.927826302,42475361850000
3706924.558103779,-11489948.88817533,42475361860000
3693596.3383160336,-11516847.35069418,42475362480000
3688628.3243771195,-11516535.544800468,42475362510000
3691262.4656372285,-11519608.185385345,42475369690000
3691442.0186343635,-11514446.077958278,42475369700000
3691059.036322012,-11514010.039512841,42475369710000
3691059.2972939503,-11514060.021964207,42475374070000
3691049.249878402,-11514055.903143046,42475374080000
3691029.024586429,-11514001.913190013,42475374110000
3691501.9137163823,-11514244.700999433,42475374350000
3691355.7650122517,-11513990.002004499,42475374470000
3691369.857846885,-11514006.143330663,42475374480000
3691494.867220914,-11514208.188206453,42475374490000
3691349.371046342,-11513981.987001162,42475374500000
3691520.18242726,-11514265.740383193,42475375690000
3691505.8284378415,-11514250.155654483,42475375700000
3691359.288219388,-11514023.73181021,42475375710000
3691380.296994128,-11514048.110778693,42475375790000
3691460.9397069933,-11510748.155793617,42475376220000
3691607.35065223,-11510639.953248564,42475377720000
3691581.9047738104,-11510250.001072315,42475377730000
3691621.443776916,-11510656.31721371,42475378070000
3691600.3040959793,-11510632.04956472,42475378080000
3691574.8582322286,-11510242.09738847,42475378090000
3691614.3972125403,-11510648.190890884,42475378100000
3691588.9513194524,-11510258.238714635,42475378110000
3691567.681203313,-11510233.971065642,42475378120000
3708046.2890431467,-11490199.690988086,42475378180000
3707588.1765443836,-11490159.615971401,42475378190000
3708064.4518732405,-11490188.336400025,42475378200000
3705804.3675179537,-11492294.05588787,42475378210000
3708055.305120885,-11490194.125013547,42475378220000
3707583.8646717356,-11490169.523406083,42475378230000
3707579.422137877,-11490179.208201779,42475378240000
3533478.6844822806,-10766847.977522701,42477303090000
3527876.3827032587,-10770465.081737047,42477303130000
3526114.573636464,-10769097.744431632,42477303160000
3526223.6413279613,-10767408.805117317,42477303230000
3525968.936893787,-10771451.595064456,42477303250000
3523813.6827276163,-10774257.4028299,42477303340000
3525653.4607339455,-10766754.691789417,42477303730000
3527341.5426404504,-10768331.421057012,42477303780000
3527018.9495563116,-10769416.786092248,42477304070000
3523408.2695676973,-10767336.781406773,42477304080000
3537656.614399934,-10761006.04196536,42477304360000
3524688.924922159,-10767631.555418395,42477304380000
3523901.8737130086,-10765514.592661979,42477304410000
3525547.488257103,-10763609.24825756,42477304520000
3524683.2597300992,-10761270.091797521,42477304530000
3523239.1044871374,-10770911.69553411,42477304650000
3523866.211007183,-10773541.952462573,42477304750000
3539182.074499547,-10759294.504794415,42477305030000
3544165.4951730235,-10723991.977318125,42477307870000
3240449.866534135,-11035678.425216462,42479048530000
3222442.389982017,-11046304.761168607,42479301420000
3221962.475159595,-11047309.419573018,42479301600000
3221367.071986502,-11048098.006845795,42479301640000
3222794.598278071,-11047109.935045514,42479301870000
3221617.0828008964,-11046362.424664838,42479305010000
3234202.673796127,-11045090.154204562,42479306950000
3235212.753067751,-11044871.300085662,42479307720000
3235356.462445528,-11045773.878517013,42479308110000
3237043.051182769,-11044853.155008662,42479309150000
3232562.1470955657,-11045788.572689798,42479309170000
3231834.570473361,-11046819.502494035,42479309380000
3234597.250721463,-11046698.05292958,42479310590000
3231036.1444744123,-11046027.352997549,42479311900000
3217346.136334476,-11059670.781108664,42479317310000
3217353.0545201884,-11059670.892428156,42479318220000
3204518.1517013903,-11047057.28092637,42479318900000
3157921.424978159,-11021141.435552752,42479320490000
3157422.5832156506,-11021896.070380839,42479321600000
3178521.076268633,-11067551.867098356,42479325780000
3218162.632161968,-11050101.20108262,42479326270000
3208921.6226155716,-11043020.836190207,42479328150000
3181070.0687968167,-11054620.438450357,42479328230000
3188034.0235882173,-11061764.923369467,42479328490000
3183613.5082557644,-11068183.271250136,42479328950000
3181489.9700520406,-11055771.370665668,42479329140000
3182676.601889504,-11067476.50380309,42479330180000
3218861.0508260345,-11049879.897934925,42479330420000
3181395.37511034,-11067287.705946704,42479330950000
3217438.337169271,-11049984.42693678,42479332400000
3181126.523258186,-11064428.910103641,42479333510000
3217430.7900107694,-11050550.0412695,42479334510000
3178780.5954258437,-11066710.29174796,42479337740000
3157580.1366285905,-11021951.507487254,42479338050000
3181486.5826888466,-11051892.77696745,42479339270000
3221354.8672473733,-11047270.791709712,42479341560000
3211070.0133306505,-11038619.486163221,42479342140000
3212309.491952801,-11039428.110944344,42479342150000
3251750.6699348227,-11052495.12673213,42479342940000
3207361.0475051263,-11036252.833788956,42479343190000
3203758.763197692,-11040225.492456896,42479344260000
3206645.3666075137,-11036496.06687634,42479345480000
3209439.549004691,-11043004.58354455,42479345890000
3201716.4260735577,-11041874.356754525,42479346660000
3207884.5714614037,-11038528.315500261,42479347180000
3203579.9492032984,-11046781.987825638,42479347290000
3215962.4436316863,-11050198.605637066,42479347310000
3210395.7528015324,-11041195.419180177,42479347390000
3205996.3338383744,-11043556.505579904,42479347680000
3209948.3175680777,-11046950.191576226,42479347780000
3202907.0614430364,-11041648.600827197,42479350030000
3200535.4417232056,-11043413.682673216,42479350080000
3208548.9036995717,-11052730.233496686,42479350670000
3210615.7670467733,-11049504.305972988,42479350810000
3210328.49200768,-11047346.043685488,42479350930000
3208525.5226815618,-11040799.455751427,42479350990000
3216182.7987544867,-11050515.977505317,42479351250000
3202555.3634644495,-11047389.235647915,42479351410000
3208864.425632295,-11049176.13611413,42479351530000
3205798.3874588236,-11037249.254551047,42479352000000
3206476.192834497,-11047571.02037638,42479352300000
3213483.5668244483,-11053021.22264562,42479352390000
3212130.189374956,-11042128.053874044,42479352580000
3209307.1742119403,-11039307.551935814,42479352640000
3209071.9701079982,-11049505.86444586,42479353050000
3209267.7008740855,-11052703.294179915,42479353130000
3214103.526955548,-11052491.898466898,42479353150000
3204004.8090240774,-11048836.277708737,42479353210000
3202776.8856515065,-11050013.815282349,42479353240000
3203841.071193895,-11038349.536398048,42479353290000
3209831.5266750664,-11037780.582480604,42479353410000
3210320.9487616355,-11050029.51133055,42479353420000
3201798.2192755705,-11047719.5205771,42479353660000
3213131.9751164624,-11053356.182993416,42479353740000
3211195.9929596432,-11050363.469802931,42479353940000
3205429.6492353533,-11044190.024802007,42479353960000
3209770.680144988,-11048262.64837268,42479353990000
3204626.4776240885,-11050976.72887771,42479354000000
3213571.969162086,-11049555.290299771,42479354300000
3211144.8214538847,-11048592.59934339,42479354320000
3207389.5799893015,-11048342.909725541,42479354330000
3209936.7515795496,-11053170.947360735,42479354340000
3215393.2092966544,-11050094.633232664,42479354350000
3209460.417322118,-11049346.343615552,42479354400000
3210791.5295325713,-11049959.38005135,42479354540000
3203467.359153347,-11041244.177117145,42479354550000
3208443.9408391267,-11050041.533835554,42479354790000
3203500.784228197,-11047393.243149584,42479354880000
3211581.3569895653,-11048755.793716893,42479354900000
3207405.794511126,-11041239.16774006,42479355110000
3215312.844267932,-11050094.521913175,42479355210000
3213275.5783659937,-11054398.244746733,42479355340000
3214245.00251621,-11053367.760220459,42479355380000
3206165.3760199947,-11048896.501553258,42479355530000
3216393.472633292,-11049572.878779316,42479355660000
3216127.8354155715,-11050938.99157033,42479355770000
3202334.09614088,-11039620.137065964,42479355790000
3208249.2274299683,-11043125.14255308,42479355940000
3215757.0587424394,-11050736.390097087,42479356150000
3210527.2580349087,-11044363.0152907,42479356290000
3209786.8974789134,-11049696.220775116,42479356300000
3208769.7682911414,-11050449.965047276,42479356400000
3210544.9849361707,-11048181.16250542,42479356460000
3206961.473259937,-11049289.459355757,42479356760000
3216100.7940368326,-11049487.94200784,42479356820000
3201211.3544017994,-11048643.13839221,42479356830000
3203640.8939787927,-11039588.522330577,42479356860000
3207308.8847467606,-11050416.457880547,42479356870000
3213862.833222895,-11052200.241401019,42479357160000
3233175.794576289,-11050944.2235864,42479357590000
3211509.4383132113,-11044109.874768637,42479357610000
3211845.9002597323,-11046645.398810435,42479357650000
3211250.307887072,-11045310.678115824,42479357720000
3220628.2645055233,-11049584.67864534,42479358810000
3205798.2617794876,-11046182.421048226,42479358940000
3205430.151939214,-11050554.38272964,42479359310000
3205181.0644283486,-11048737.871278876,42479360050000
3211216.612490109,-11039138.902907263,42479360290000
3207081.5077114226,-11039158.383818153,42479360410000
3204123.1840192066,-11047167.153263783,42479360420000
3205879.325189398,-11042237.926211458,42479360430000
3210679.7604237017,-11040353.175912837,42479360520000
3208804.463336443,-11042439.08053132,42479360920000
3204312.4353327695,-11049116.0235891,42479360960000
3205291.9090699116,-11042579.009131247,42479361380000
3200573.2567787226,-11044944.214352133,42479361680000
3206553.866715297,-11043620.6256066,42479361700000
3216349.450958082,-11048646.811935406,42479361900000
3220713.0642917254,-11049359.256676484,42479361920000
3217707.1445093798,-11050867.30181826,42479361940000
3220423.061262113,-11049259.625732223,42479362060000
3222092.5815000776,-11040666.65159891,42479363350000
3216433.721145819,-11051631.176164083,42479363440000
3221121.4694337547,-11037495.938542644,42479363580000
3207809.7811029647,-11041114.489910372,42479366120000
3209064.301843203,-11043536.802030034,42479366260000
3202471.0527810995,-11038819.749927158,42479366680000
3210219.241065633,-11038991.849859925,42479366690000
3209863.458639677,-11041612.310673198,42479366810000
3209062.6676233904,-11041393.34523481,42479366850000
3200269.1060697204,-11044475.33665691,42479366950000
3202557.7508087577,-11047100.250249818,42479366960000
3218083.760390445,-11050111.219836792,42479366980000
3201640.4128579376,-11043814.432840072,42479367270000
3269274.78530776,-11072335.042978762,42479407860000
3266996.8832832263,-11074206.100980015,42479407870000
3271511.901698503,-11069792.839767518,42479407990000
3267525.354680668,-11074181.944650514,42479408310000
3268409.5110449726,-11072704.178410232,42479408320000
3269546.3865367393,-11071584.749610815,42479409550000
3272425.74581302,-11070138.59810592,42479409900000
3266666.1257409537,-11075076.842037,42479410200000
3269932.3954440225,-11070563.393282786,42479410470000
3270368.0419017365,-11069624.969975399,42479410590000
3269451.559081118,-11071840.450481167,42479410650000
3269274.4065092984,-11072292.296294296,42479410840000
3269444.109282572,-11071846.684372652,42479411180000
3268038.8224280872,-11073660.9694336,42479411970000
3269928.6072755544,-11070713.340636887,42479412240000
3268872.1285373117,-11072733.566755801,42479412250000
3268263.1787315486,-11073122.07177867,42479413210000
3268875.285097514,-11072725.551752463,42479413340000
3270230.5276331515,-11070004.680758495,42479413400000
3270160.066318827,-11074533.268963456,42479413710000
3270763.2927256976,-11069495.394088116,42479414270000
3271442.191418849,-11069817.552694472,42479415770000
3268053.4679707647,-11073676.108884348,42479416330000
3266984.8900248795,-11074201.091602929,42479416370000
3273046.250402664,-11072139.788591908,42479417150000
3267182.085791443,-11074064.502587726,42479417590000
3393336.54397618,-10689310.835239444,42481025330000
3392777.5635819966,-10691800.495651035,42481025430000
3392733.5955478055,-10691729.028537946,42481025440000
3394436.9868521024,-10689087.639660403,42481025550000
3394915.225274913,-10689726.502218066,42481025630000
3394971.692211765,-10689724.832425704,42481025660000
3393687.288952012,-10691021.481854465,42481026030000
3398143.791694453,-10693012.764905773,42481026200000
3395325.7951689917,-10688337.79157042,42481026260000
3394100.4969371036,-10690009.253724681,42481026290000
3393721.5737577104,-10691188.572410144,42481026300000
3398216.337142248,-10692693.945884142,42481032290000
3394371.4726075074,-10691459.858009208,42481033690000
3393445.7684213123,-10690426.701815154,42481033730000
3394784.3197913524,-10689034.428943805,42481033740000
3394319.9791511428,-10691000.442470705,42481034310000
3394542.396645633,-10690089.737716524,42481035870000
3395420.5046746656,-10691379.819295328,42481035880000
3394237.768483309,-10690862.294982629,42481036090000
3394659.5337960925,-10691595.890426958,42481036150000
3394012.679590262,-10691122.559952104,42481036560000
3394459.0374400574,-10691214.62117099,42481200780000
3394620.148064915,-10689193.72713513,42481300100000
3395160.0870493674,-10691022.261090899,42481303370000
3396798.5226396145,-10688018.527270824,42481314460000
3397400.63838361,-10688894.166385405,42481316490000
3394323.8029156947,-10690225.770134274,42481323350000
3396341.759260872,-10691044.191030586,42481324970000
3434054.878925424,-10709599.814311936,42481326410000
3397194.745593485,-10687507.459488593,42481328210000
3396807.063998916,-10688367.736513443,42481328380000
3396858.56723883,-10690048.994782895,42481328390000
3395073.537257591,-10689606.165848518,42481329030000
3395942.2477883906,-10687878.487351406,42481330600000
3395375.3805447877,-10688745.888823668,42481331440000
3395556.642822493,-10687040.251585733,42481332120000
3424493.1968158893,-10717650.105927633,42481341460000
3430403.797737876,-10710769.225562718,42481349080000
3395075.0668513007,-10689137.84475075,42481817660000
3394972.5844678013,-10688096.228275398,42481818550000
4206196.33724421,-11160095.655976983,42483002300000
4247089.819740656,-11157584.73354265,42483300490000
4225147.5884706285,-11155024.607893385,42483306100000
4221968.31542446,-11138960.53745497,42483308530000
4242624.800584248,-11146227.362494465,42483320110000
4036264.012547141,-11014578.928931506,42485011100000
4036883.848262975,-11011467.437844343,42485042810000
4036088.132076851,-10994338.819115471,42485137010000
4038777.4248971245,-10986577.401578384,42485316330000
4039474.946800465,-10979780.67874851,42485348990000
4039422.3959737094,-10979886.320945272,42485349000000
4040599.9421292106,-10979985.283972587,42485360020000
4036725.4261704157,-11012296.768050753,42485402520000
4040178.291066359,-10984472.572646465,42485410920000
4046138.906646298,-10986002.770366909,42485416460000
4040194.6890624687,-10989378.311286233,42485918960000
4035480.1628300804,-11012372.02002653,42485921310000
,,42485924240000
,,42485924290000
4036628.143466957,-11008950.838115979,42485924300000
,,42485924340000
4035704.4022956053,-11006188.778910417,42485924350000
4035988.97377287,-11011773.900402496,42485924360000
,,42485924730000
4036395.5551783275,-11011337.305359606,42485924750000
4036358.739212211,-11011337.639318077,42485924770000
4036944.987149297,-11005012.020573242,42485924960000
4036358.739212211,-11011337.639318077,42485924980000
,,42485924990000
4036369.891481353,-11011344.875084981,42485925000000
4036358.739212211,-11011337.639318077,42485925010000
,,42485925720000
4033983.8233652213,-11018362.455784587,42487313850000
4035706.686363204,-11017928.309770495,42487314920000
4036526.830595588,-11016051.129197247,42487315900000
4034320.6102344724,-11017431.713522065,42487316410000
4036174.258079333,-11018861.278422832,42487316750000
4036841.924644918,-11018889.776212474,42487317390000
4036919.1878429493,-11019046.291416531,42487317400000
4032305.9482439277,-11057986.851171436,42487321550000
4035363.9469887908,-11018144.04694365,42487833720000
4034341.2987033497,-11017470.23006588,42487833860000
4035006.573911254,-11016520.22953145,42487834150000
4034859.8661041535,-11018124.454713272,42487834190000
4034030.438265731,-11017058.125310963,42487834380000
4034409.409707214,-11017339.874942161,42487834390000
4033749.2740506544,-11017934.321022997,42487834580000
3054992.098719567,-10862314.904910067,42489001530000
3053861.440935496,-10863758.941344637,42489001830000
3053590.414614595,-10863623.131565869,42489001840000
3053582.457956051,-10862738.920850499,42489001860000
3053731.6460392047,-10860668.934919199,42489001920000
3053059.9389452343,-10863375.00042089,42489002100000
3052747.0334003256,-10860094.192388233,42489002280000
3052481.995193138,-10859731.290848246,42489002400000
3052025.027132603,-10859877.67597864,42489002480000
3073342.0396104474,-10898498.860114457,42489005520000
3053137.638043938,-10862628.269276652,42489005610000
3049332.9903559685,-10860440.284685109,42489200150000
3072282.752387004,-10898972.747186765,42489300180000
3053284.459411306,-10862871.27972505,42489300440000
3072795.5177403474,-10898339.895881604,42489305770000
3073974.1139427754,-10899091.859041914,42489305780000
3071880.42065378,-10898009.16567446,42489305860000
3049378.603354758,-10860458.207123127,42489305890000
3054318.46757599,-10861546.355145631,42489305910000
3051231.831806722,-10859735.854947368,42489305970000
3051480.9359068708,-10859725.390915236,42489306040000
3074031.75772875,-10899770.68529677,42489306090000
3073044.002078062,-10852596.936002797,42489306110000
3051565.2146214587,-10860000.127418512,42489306250000
3054830.5884755016,-10859872.555282064,42489306290000
3053882.824881829,-10863226.277581193,42489306350000
3054277.9363324875,-10858498.093529237,42489306420000
3051268.998261469,-10860122.801497366,42489306490000
3051925.704392157,-10860096.64141703,42489306610000
3054294.223413486,-10863185.757286543,42489306650000
3054606.914094186,-10862746.267936891,42489306660000
3053350.349252451,-10863817.272757813,42489306670000
3052081.587949476,-10856606.330102697,42489306740000
3046646.5535509875,-10855390.498624252,42489306800000
3072548.656078916,-10852704.915908866,42489306840000
3050305.5605221936,-10860596.688569672,42489307130000
3062372.5375132007,-10852545.729037032,42489307320000
3070667.394490336,-10897604.741964405,42489307410000
3054157.9595508478,-10862809.274768678,42489307680000
3055391.841299481,-10861407.20578214,42489307840000
3053566.0473617623,-10862077.90571417,42489308230000
3069753.180796148,-10896880.386037815,42489308280000
3071333.207974346,-10897802.222741075,42489308310000
3053828.7434513713,-10861229.651194325,42489308340000
3070893.1875393996,-10897075.417785686,42489308400000
3053102.580158432,-10862247.111340174,42489308450000
3053234.731429971,-10862882.745632604,42489308470000
3053172.944653634,-10863537.081599487,42489308480000
3071423.578774709,-10852104.124617055,42489308550000
3048392.4254844077,-10854409.328632401,42489308570000
3070604.0386488503,-10897121.058776911,42489308590000
3054463.5604216843,-10856640.839144845,42489308600000
3058095.836572679,-10858924.113220505,42489308610000
3055518.2940752627,-10862659.438734073,42489308830000
3071800.8768323036,-10896847.546788031,42489308990000
3053434.514641275,-10858468.92782265,42489309000000
3053378.0728044976,-10860775.467671888,42489309010000
3051540.229287136,-10858383.434453722,42489309030000
3051844.779864717,-10858375.419450385,42489309040000
3069847.7733677444,-10896750.476192059,42489309170000
3062761.414580664,-10894664.237615101,42489309220000
3070453.927503854,-10895923.149736485,42489309230000
3069946.598382514,-10895204.025825959,42489309250000
3070311.5349762654,-10894744.832926435,42489309270000
3065893.840932597,-10847180.240900287,42489309300000
3070639.886320253,-10896391.804792725,42489309470000
3071414.7408336964,-10898579.678064773,42489309480000
3072303.541494973,-10898600.27217057,42489309510000
3073744.6616169424,-10899115.458773961,42489309520000
3070787.261027501,-10897347.927899146,42489309530000
3073792.0955711305,-10900055.55187371,42489309540000
3073393.705063265,-10901095.832515175,42489309570000
3070971.4815540835,-10898136.292532945,42489309600000
3071958.59560887,-10900477.118785346,42489309620000
3070015.3033303944,-10897396.017919168,42489309670000
3072034.405807693,-10899721.48208184,42489309710000
